5000 25000
3041 156 4.493194630470544
3862 4738 6.541854377653321
1417 4023 9.608729128195726
2993 817 5.111855868773078
2222 3021 9.043286883843333
1443 2339 5.0230201850483205
3910 3099 2.7996547803285146
4381 4953 4.9710468180531215
1616 2007 6.888137767196743
2115 429 0.7416265326020784
1164 4163 8.676800594066515
369 4546 8.732349756242382
1543 3715 5.424213499732054
3041 2684 4.659011265873092
3965 1101 2.5041441191172376
2032 790 5.975145948907212
295 1735 2.8670853310235977
3345 4307 4.951361623371387
550 4462 0.4105711304108667
4334 4857 0.9346510646519499
3732 61 9.713162868887844
3345 4606 3.7666488104265268
3820 3364 0.4876372127115285
1300 2774 4.418138029707353
2600 354 1.2405512245407946
4396 3135 9.337389815800602
612 2491 1.4523859892217235
4208 996 3.288393450193421
4440 3009 0.8026349753350639
3874 1029 4.061235210082769
4910 4283 7.658647983469829
3364 4425 8.493148099408765
933 2208 7.5508585717874865
4 1768 7.424371143528147
1052 1633 1.1459506311333298
398 4010 4.849938135109092
1543 1789 6.9452231102617255
3998 4938 6.619107532342685
550 4908 3.0022820083230166
4381 3527 2.3388984075648835
3509 1153 1.461656730192689
4345 1011 0.6214913327873972
3373 593 8.839790892695305
1556 469 5.489652788565561
3721 268 2.354519664884447
61 2629 3.2902192641662933
2277 4213 2.810888972585848
1623 3307 4.345936030762757
2616 1955 6.835103694854706
4450 3550 7.474565519957357
2171 4403 0.7505911329202289
2629 3541 2.3623625575023826
4634 1582 1.5904072786416872
118 3492 3.313411516399448
2392 4238 1.3861143785814491
1102 2119 7.528905596204996
4115 1982 4.590368738616263
3009 711 9.791727254819115
3659 567 7.384596605534496
996 3491 4.306926907722936
263 1588 5.198139461255619
1014 3165 4.3977455530367235
2726 573 9.279565235959423
3530 4287 3.585164864702339
2259 131 0.7795660800283074
1944 4363 8.894985213107164
3463 4474 3.2855699470920166
1164 2693 3.846447737764251
1130 4047 3.986701554236207
2653 2346 2.772400765802553
728 4088 8.72831491768888
3797 4811 5.602834761373001
996 111 7.180849827322795
4618 776 8.086677052779422
2918 463 3.295679234060687
4383 658 2.624825001147184
2503 125 8.452276774934441
2902 294 6.4682835708963315
4269 4097 8.739875818684219
876 2638 5.400013303986591
1237 2254 3.71572256562542
3659 500 3.2473003289008497
3124 2178 5.590692774342494
1011 2162 0.9750258244057585
4283 1759 9.420410468684555
2398 4230 8.962499486759592
1914 866 8.803309908895788
2039 4002 4.26652183306729
4163 2113 3.0999906232586505
36 511 5.02509940999254
4474 3617 3.2616213848605504
4793 4040 3.550811396253789
1525 328 5.652959135655707
3530 1454 3.7539081690479823
4269 2157 7.7296413658245235
4040 2676 4.174817020573954
1102 2257 4.45105513846895
2708 859 2.235881674513865
1029 1899 3.6270880975405095
3439 944 4.389586191442639
895 646 6.279995936543922
469 4356 6.6054094866539375
4047 4301 6.535625480104001
2717 293 1.8647864049956544
4583 1085 0.3129630961182286
4512 1637 4.110146373701114
4401 518 2.9594339617790717
489 1906 3.6194224687496703
3523 167 3.3752926026687757
1140 837 7.913645143812453
4197 1973 3.3877964223977832
2449 4574 9.40893907858298
1045 3393 1.8026842134076226
2199 4330 4.890500329864632
2491 842 0.5272736050049441
2985 589 7.502315819779919
2745 708 5.97910670614162
1283 14 2.3250129147550496
3491 2711 3.6618670580426556
2711 1747 8.585524032895513
4462 4240 1.414354224792387
3530 3907 3.196995086311821
4600 936 6.85123404472244
1740 4903 9.17736655743181
4691 4511 4.525695708179589
1637 3766 3.8911763411596856
957 549 3.961600967512968
4403 2876 5.556736865115603
2339 4019 2.8825774957553305
3912 4192 1.4576287428603771
440 520 5.719202142475959
3805 671 3.377467228820314
2924 4270 5.367047970022563
39 1972 6.251828355111658
156 540 9.537337958579855
4230 1234 7.362217887023176
563 1106 9.19560756398459
2915 4861 8.786091503635555
3540 382 4.552464551426793
3463 2483 7.409921829659365
3451 2506 6.33412411569476
4584 447 0.8011180911705937
3893 1269 6.799069783658111
3491 492 9.555952920889924
4270 1738 9.683471511167735
2115 3525 6.674601040624665
268 824 8.540738242159659
4601 3596 0.7605220028179921
1766 4419 8.983679161325226
763 706 2.8317549423986152
4002 4709 0.3559701754935306
3893 1755 3.0846196021731838
1107 233 7.224561869260087
4908 3741 1.999013764977287
2559 669 6.78715522754806
1499 3187 4.134242219219705
699 356 6.422013967111245
4931 558 0.259945924382214
1190 2679 0.6118279262162868
2039 4547 7.9116332787655255
263 3036 9.051289789481197
325 2352 7.933081613901823
2985 4657 6.815294949771677
671 1191 8.629723012085503
3540 4637 2.2266980157067913
2161 2388 0.9681244247250032
645 1056 7.412432535337253
3440 1219 9.662637357379161
4137 653 9.408565688967531
1825 3126 8.441384184257382
100 87 1.0911565541611512
993 691 5.157457952285746
1982 2381 6.722117604804453
3900 804 3.5757696044724856
3259 1348 6.863343840523739
4656 2387 2.8146767948601883
664 4767 7.157567647478303
1012 4342 9.588665257099748
2679 4116 4.411031557554624
1140 124 7.718204586799205
2510 4786 2.12167711429599
518 2894 8.278691410331271
2214 2663 9.417039406460123
1738 2959 3.479314717269115
4403 4913 2.7442275619102
993 854 1.2577509822215072
1357 4000 5.337000996010371
2275 970 8.565496407704012
1669 802 2.472623192031418
3523 46 4.688473144286288
2176 3372 1.3221405304688896
3942 2936 6.796244874486713
233 4518 5.706855235540913
895 4801 9.142519166173784
1798 1465 7.818346296538147
167 2058 9.511320086453859
931 2098 8.888636172561826
4727 4104 8.385618243749853
2278 365 4.31894319096755
3372 1786 7.96814213599317
3341 2694 1.124058362062815
3516 1817 2.4430642054467397
131 1610 6.3849248865935815
1094 1748 0.3055165832141672
2388 1872 3.0110424767858817
1764 1573 4.660419963153289
2991 1953 5.64323825837826
4363 396 5.719056583087291
933 1851 0.4645760869016442
1244 454 3.4663618647190857
443 4570 8.962277905695023
539 4863 7.596874939173802
4047 4035 3.9602459201488007
1582 2958 4.9569726985189595
2168 3184 7.366391314256923
1823 3254 6.963925443273921
3775 2432 3.063583020330962
3775 1767 9.433376301488634
1798 1515 7.281085317673337
4465 18 8.727659148011206
100 1770 9.383561637632148
3021 2376 5.947948079824061
2277 145 8.972960490633055
518 3951 2.852727855689341
1573 2297 1.2687110546508649
4474 1103 0.32349809891682246
1573 1910 1.222002932278168
970 2754 5.613003890551163
1810 3352 7.703629946023617
558 4921 6.647682597866011
135 1381 4.486669987251265
1740 3120 9.129323868503459
3864 581 1.00682255772087
2915 4237 3.018710340011399
4297 1579 7.804114436876124
913 3276 4.7574908359943935
2219 330 8.05874679043197
1011 4732 3.7449371943455345
1994 3698 2.884605198878328
46 1117 3.6424414224504207
558 3324 3.604817246715956
2857 833 3.2829368293811845
2327 3233 4.1911000015006
3557 2293 7.961940261017771
1043 2211 9.23945547489712
2119 4186 3.633735011189135
3126 4118 0.2965140374114404
2593 2572 6.472120545870991
2804 3701 6.8906481013944205
1283 405 3.0844523039669443
1906 3905 1.5592235861340393
1641 3321 5.925816670660165
1683 911 7.995878703045523
3492 269 2.9692903507544086
3393 2807 4.155489468696333
4935 1912 2.930827730413986
4403 433 2.3529975982219278
581 4070 2.227193746722764
2538 3873 4.416099577713545
549 2910 9.393610041601665
2638 35 6.96779740616085
2275 4509 0.1184774158097339
1245 3227 9.913199427125647
4953 1704 5.659985845012157
4380 2879 3.235900843950596
263 3206 6.745984641940973
4691 4375 1.8694282385901155
4043 1475 0.38852387183187476
2404 4464 1.6012165959429703
2350 308 8.961108386025188
3903 1481 1.2716251712527407
691 1794 6.5085921186858515
2985 1621 6.074512075260627
4375 2938 5.043848867951095
3516 197 4.649428329979902
2192 729 5.290839686407164
268 3817 4.209672120668554
4453 886 9.600522653906188
4116 1295 8.82876400632296
3206 826 3.256061281714647
2208 4814 0.9839302493969864
2994 991 4.965083733752947
3883 1661 6.535935553042337
2875 1400 9.049082400023696
4509 4646 6.291404856720183
2219 311 8.315362715254123
293 4249 8.494480239097879
4462 3654 1.9533074972502422
3357 4742 1.8575712906987232
325 3984 9.504788187435004
2793 2778 8.671636032964415
1220 3046 9.296038287069514
911 806 4.39732775142556
2303 3573 0.6897423553206968
2192 53 4.981348184822188
2653 1155 9.938824697086133
87 4094 1.2240304196864766
3352 2068 2.430358230679351
1704 897 5.387929555467206
2222 3217 2.518674745252262
332 4190 4.804466359115248
2040 978 9.175577083588333
3443 3121 7.8863544412715
3385 900 7.639514379680422
2267 629 8.723147472458036
1117 2174 6.452765862720882
3124 3103 5.2288919721837
3907 3218 7.524653016254571
1387 3818 8.288545922547135
4584 977 5.739954090039545
4094 1062 4.108266890294348
3516 795 4.746196865594968
365 3281 5.158600333044811
3527 2758 9.835398972979943
2254 1183 4.948396408772405
156 2594 9.430873731360167
729 3303 7.56362177380008
3998 2044 1.6851509546571362
3965 3568 7.083619536961702
4509 1494 6.37598433447429
4908 2234 7.752837791361518
2825 3736 8.139680449679343
3364 1307 2.7751591105543567
1794 448 5.478922348885425
4589 3532 2.7969869647244825
4240 2656 7.670180759369439
4058 1844 7.783861775842075
505 3578 9.461187776438916
1912 2685 8.244077789642057
3184 2819 1.794404099354433
4931 4402 1.9795183604309672
4334 4859 3.9235491877091526
4403 3223 9.002289159701158
2785 891 4.44947691077692
3828 3814 3.3714354828534376
2745 3882 2.2912163877360325
2896 1651 3.471195631959352
4921 1931 5.947800975411499
4931 3584 6.906442667159608
4888 718 8.15386163579675
3373 1281 9.703331978499016
2726 3575 0.88217295509901
3139 1061 6.26149534727861
1825 3035 3.965524156114139
4450 29 0.3497459231611209
1295 1200 7.6878986816390675
7 3621 8.889590993933473
4715 3273 5.267794877764152
1499 3247 2.8722275753649242
4918 4315 1.184130666862941
4601 2881 9.366641847442825
1851 3597 7.129859730460414
3035 3604 5.811572236341172
2045 536 2.6074715262535038
3732 1119 5.987694391604941
4315 468 2.8795165926624646
174 2828 4.6667172245715305
3549 1315 7.358079031555755
1530 34 7.953378561238961
913 4087 8.95230325105719
589 529 2.8329505114113944
1328 2511 9.109394840104981
448 88 5.865505221000819
4931 4014 4.0587035885536356
645 4069 9.652980125590402
2657 689 7.1718828986086836
671 1930 7.289968088053342
3121 872 7.920482694801553
794 1395 2.5047544890763356
703 2079 5.0743823833249335
876 1775 4.106074087159205
790 113 3.894223408855539
4852 3242 6.077984918324102
4249 3043 5.6507356653401075
255 1785 3.881069805933471
4546 4079 6.775960892400376
3392 4037 5.00964530613971
2199 2806 6.226642613799666
4618 769 2.399939945456243
4230 773 4.538371633200073
1219 4860 2.8107146666107723
320 2907 6.1372979028929056
2778 1721 7.521598437668617
708 2975 3.1649571250770028
567 4604 4.690576975273257
29 4784 2.4264785426221662
2188 2005 5.017267287850293
4047 4661 2.3532199590833986
4888 2509 4.954173603373249
3224 3153 9.644427437455635
4088 2742 6.37131383705689
2327 4771 2.8282555315888738
4237 426 5.270586134511132
4771 1858 8.567814352126687
4767 1606 6.556562175736518
4661 1809 1.839543226466792
3862 3177 5.256856347611685
3035 3047 4.389493004745088
563 1999 2.1080171435875497
4709 4713 8.570006866037483
2357 4286 5.172142319155265
4027 487 0.6914611040881837
4354 2056 6.894934345380513
3957 4679 4.588105347630484
2860 4484 2.560559773050677
4584 3074 1.7961902247654746
1011 547 9.509903485104143
2176 2083 5.2077955844911825
7 4591 3.427827693006022
1906 4690 2.2592024567292324
1328 366 2.2058563098725372
1789 1076 9.193291887197752
2491 1502 8.076075536101213
4859 3442 2.249595451851667
3541 427 1.3715470235120095
1039 381 6.166941049217207
842 4191 4.668853838205715
4863 1410 5.155773796664752
124 2375 2.9018846768034936
1016 297 5.1736959668947575
1295 3212 9.517256760949401
1914 69 5.695993798657235
1958 995 6.205080714546108
347 797 1.504963251416014
728 2281 9.8030059773669
728 2105 6.182118618065342
4345 950 4.233131814651707
61 181 3.4888956800223996
2600 3160 9.150585752578841
2918 1125 5.736731572991894
1574 734 4.976212883765919
2711 2552 3.367784161441389
2993 1157 1.6087351896593969
1661 3476 6.213865852643954
53 3533 1.490933378044293
3523 2504 0.15972470425426868
4690 1354 5.511646905550028
4238 154 7.261226764812108
2616 1329 8.955177473443065
4852 2982 2.133077718352793
3103 3448 4.653121408054003
3043 4032 7.40009294584204
2902 2741 0.22287504904470173
1052 2008 9.997140176008603
1872 2206 9.206063416424806
294 387 5.935668050604162
34 127 1.425325192753326
518 3420 9.909099634679821
1543 3369 1.9169151630466597
4749 1711 9.816926530394687
3373 3390 0.11513408469058017
433 4816 4.756486694008116
503 4424 6.451088942723727
3502 2909 9.986926706306214
4380 2013 8.741448058750514
4784 752 3.945170500645758
4740 1716 1.111229297805612
4058 4817 8.536655151717596
3303 1882 7.167888334214911
4453 2535 3.81609086176182
2684 3376 0.987378613605948
3233 1322 7.661360364819363
3960 4928 9.464997858598062
4453 282 7.036107988481455
3573 1698 0.9278425756386957
2852 4940 8.930517170699702
3789 834 6.584860153281254
1906 1150 2.2771457254742145
4276 4640 9.005358117273763
2302 2397 6.759067627955615
958 855 4.136963038296664
4208 3851 5.225911236287235
1029 2518 3.308308295357308
2276 239 8.205077937094167
511 2341 1.83356589132735
1789 2081 2.5478077779557458
4657 3245 3.8673036454719214
1245 1646 6.427981659274842
1944 4755 9.824137153718686
4465 2202 8.741836074183778
2663 4258 6.36451603703287
381 355 8.36854786316477
1295 4346 3.413784226859504
3969 4140 6.712849451926425
3741 1059 3.5558085513673685
1557 1272 9.231124158859172
4286 4770 3.5644221634207307
826 1549 8.283206752436472
4140 4973 1.0981750573718814
645 1415 3.3007925284331794
699 4927 6.5926647775739715
2875 562 2.11637799966614
1687 4133 5.671533405702834
1043 2085 9.667851652951907
4010 2984 5.996141843557036
1785 1901 8.641431404718023
2352 1112 0.6288773099520024
1119 3646 9.470404890084827
1748 862 9.576289941056292
593 4967 7.270022830461435
4646 3729 7.952053161191008
436 99 1.5539126593505699
671 2106 8.046476178480123
2347 4768 1.4100085953253563
3177 2528 3.796014464338915
3645 1587 6.930834002051809
4860 1903 9.618582332006321
468 1373 4.2725247489417475
2222 4304 0.7932471101633927
1295 1558 4.8326194624763765
1054 2757 9.1727302688792
4464 3826 5.6327387971909415
427 3590 0.34020263120908156
297 1301 7.694230828419422
2303 741 7.0044359753447925
3540 1522 0.18282014439697358
2708 2562 6.908273762016042
