10000 30000
1162 4146 7.196043268441228
6081 4631 2.826865677512117
3772 7166 9.911742620264372
4344 9961 0.7333034251881239
5858 5124 6.08800113495366
2264 575 5.305979397565316
9406 8121 8.804469975534754
6081 2669 4.680684993443744
9216 6672 7.399178037806723
9137 5019 6.498361464007506
478 8738 3.5331402177597115
3453 1535 7.9442331734653
5881 3318 6.168972365945227
5878 8069 4.2090223093810275
7876 8229 9.009649741020734
4631 7476 4.377558478955169
5003 6286 9.117247644997331
1652 2739 7.015368151882969
2067 5115 3.996158044163756
3626 4239 2.472983050099492
2346 1891 2.810385142544677
7006 4109 5.423601676446995
7036 8666 9.171333702361316
2465 5834 7.292723770080901
5113 4751 9.09649106327837
2060 5866 9.924658246654435
1244 7621 1.3001831833543784
1401 1395 0.8576829975726373
5951 9723 5.093508940106159
8069 3286 3.327530046254032
710 2402 1.7319071464418578
4166 7925 5.1100392605505
2967 3529 0.36450700629230837
170 7099 6.975408569638866
575 1431 4.672849301050902
6294 3575 7.484978627811998
7099 7065 2.0245954843392653
2306 7226 0.20629987777022085
314 8106 7.120086090115129
2011 6347 3.338392589508937
575 8246 4.696030910306545
2967 956 0.7755479948016355
7984 7545 6.604523786147733
3453 7225 9.505182398359956
7297 8504 4.760798551307799
8263 3400 8.431469077598516
705 4539 8.40110892190676
362 6607 1.095099698414224
3287 6877 1.329098690249569
9961 6091 3.969410071281257
4057 6462 6.746782343533124
6673 3342 6.806093103477339
4027 6712 4.4625141095002085
7876 4928 2.2450570894232507
2680 872 8.937608286611265
282 5 2.240048345747408
2465 3306 0.5727846226197575
5445 1143 8.13396707681162
83 3361 6.6591454252039135
3915 9679 8.980397813153665
3206 7255 6.934432455542758
9709 8 0.6189110362696119
3772 8814 0.5817804787073728
8311 7927 7.694430960694005
3342 6034 2.572027838297058
4539 7919 2.4615491984774045
4624 9311 0.25878058876588217
7510 2972 9.893977187157747
3036 4761 8.223212836699956
9871 6575 6.722599609385413
144 9332 9.591578026373922
3940 1554 7.989549235033334
7094 4882 7.26771381984478
8344 9109 4.215232098652057
5113 9454 8.174680929919337
9696 8070 5.664335760512841
3003 1285 6.284266196567424
6286 9277 9.395339957147947
5046 7537 2.4008405634494268
7797 3737 3.6301056265930938
6489 5408 0.24844626397774294
9804 4861 0.21861564630976202
8169 390 4.641881724290194
3163 2395 6.61382085434601
3536 2519 6.534455455666057
7166 6586 0.534995533276941
527 1473 4.169858675339736
6575 1002 9.832714679879661
5460 2735 7.154057975919523
6294 9877 2.594207517016258
4626 9002 6.0386847370200405
3318 914 6.811215171613385
1722 5467 3.387260818748007
5445 7385 9.782413158792158
7255 2599 0.7683834844644486
2306 7638 6.124479889346825
7225 9151 3.885476856374433
5472 7125 5.083858439445037
1773 1361 2.40279845453808
2264 9468 3.1576014238620065
7099 8196 7.596732861631383
2346 2782 0.6932378639414851
575 2329 5.037392170999093
6402 1673 1.6015387953810734
4173 7305 6.456185079926821
6743 836 9.24175048157985
956 9209 7.418630796563519
3915 4685 1.4292434174824633
5445 9475 6.471660508893517
4179 1729 5.256641309996095
7621 6511 6.515659608288365
4026 8800 7.530454018969565
6081 2679 8.48465497088018
6191 9613 3.493011312918849
2060 1622 5.439186346049103
641 6220 8.034372893011296
9709 1916 6.119825657008493
5019 344 5.262572082014428
2920 389 4.479372812322131
7262 4274 0.7397071153795765
7919 4879 0.7928507077786756
5003 2304 0.6158579340594467
3463 7884 9.388917813612357
5452 228 1.0084179849877255
344 1253 5.533586293675651
4173 6486 2.439470268961065
2346 8497 4.319774181227327
4928 7717 3.1834834011284427
7143 5632 2.52475708646898
517 4621 6.097927225118855
362 9671 2.924993611176134
7225 406 9.680485525671223
6402 4625 2.791421769097542
7255 3187 0.8921581217276339
2072 4363 4.042620284403883
7094 2603 4.760063497495822
2402 6497 5.10239628726991
3575 5880 7.627212197655415
7255 4878 0.296129663609713
5019 4284 4.331233144216372
2734 2075 7.612697391762767
5035 8790 5.9923152798284365
7618 1496 5.573236154718827
1186 7910 2.6471880493049125
3342 4123 3.127888102759948
9406 6085 3.81395416084831
1253 64 4.8603589096084425
7036 3080 1.4528978577043659
872 6788 2.0375859143716997
3003 1178 0.1413874516417029
9332 1254 7.330649555332356
575 3312 4.96539180506093
7621 13 9.408821354113757
575 8747 3.901970495630473
7872 545 6.446382346573981
6220 2162 0.8052201237305777
4057 5329 9.925477445303441
2264 1904 3.909777513355632
1673 5485 1.707387594303929
7226 277 9.57525907849564
2465 2667 5.145122797938971
6034 736 6.386299474656917
7166 3669 6.994908579224911
3080 199 3.914798259530482
7925 4549 7.383075635457328
8859 1871 4.829483026576227
4038 4394 6.346431865505378
2667 8316 0.3797351800275368
545 7766 6.488802017003703
6384 2436 6.093812792071406
3669 6717 1.5589371600557234
6976 767 6.061278336685774
8747 916 8.431007409081841
1773 1039 1.2556333715664192
586 236 6.4795341681311545
8738 8101 4.036902522966941
1622 429 9.744041346161492
325 71 5.233516734156731
8311 1978 8.772461051398174
4959 6277 8.314520693764296
6379 4355 6.949184309631389
9332 3128 9.680065966983832
3312 1176 8.877843766582066
1622 5579 3.1489907783712523
4751 7752 7.549376295330856
7876 4427 1.1818133100731996
4685 679 7.789242037352816
4180 2543 8.160857414550062
6945 8979 7.5124277172558225
2739 9762 7.020189061389814
7262 7824 9.871552382164799
7919 6494 0.11562791808709161
7297 4270 7.7600619829709485
1395 1461 5.297123688658616
1178 5182 2.9545685846888876
1431 1029 1.7892791356621143
575 7960 1.9453603839134215
1722 9371 2.0604032361214264
2920 1937 5.075876151695733
6701 803 4.56154176454404
8169 6540 1.9378166138329684
8322 4261 7.524165779419399
5003 4147 2.667583973192993
5834 1635 4.463231452596858
3187 4218 1.1810349300264091
4284 558 1.7446487127998251
4444 4611 0.948499931689445
2264 931 2.839945808322714
384 7564 0.3936998516164666
3016 9894 4.831181474800586
5485 5802 7.629282584026534
761 2560 0.7044590222403355
1937 7335 9.556615957405745
545 1678 5.866209940710298
1288 2545 1.0587343244968104
4861 4298 7.938686712621847
8121 8816 6.069550231462223
1635 5983 2.731774407834343
8814 293 4.7849946535633885
7961 4303 6.083278353896668
7961 4264 3.7707727100730977
384 8421 9.994506839072075
6232 6272 9.415811362683662
545 3763 4.044866372991453
8497 1650 0.6666912850403786
3453 7311 8.74346657968705
5582 2860 0.1305381635092244
767 967 4.0779027311480025
8263 6902 0.35423622994796067
148 7704 8.703152288893092
3423 4973 9.515513200482127
1937 9558 8.16901241064461
7166 2131 4.573988968295467
1871 1550 6.622873441215942
1143 1571 5.197648616060266
13 2394 1.9605558576507722
2075 1482 9.579716712424034
4973 3359 3.289617361609935
4878 6239 3.666035560123633
4624 2757 9.69901600848751
7824 4045 3.322699474629024
956 7687 2.412230653367592
8814 6417 4.06163538931404
7717 4465 7.960207743984127
2465 2026 4.336371176667056
1143 848 9.870027488600881
916 3371 9.061507344205019
9762 8135 3.9100995794627327
1253 7287 2.031261856468212
9137 8932 8.711601360503872
9209 3530 7.870133241134478
4355 4208 5.095902495937667
5347 1591 5.029458059285026
5878 5272 3.0833482193969606
5485 9657 9.963416922335265
4928 1418 1.763723228681422
7545 5804 9.555007095971842
7255 7679 6.660156893377097
7458 1353 2.509224384987683
6294 8320 7.557199955341799
3312 7233 7.0290991223258885
7797 5437 4.405444728093434
4355 5868 0.3892956397408931
4909 7851 9.036220336679735
4611 3249 2.875542683018168
1176 9105 2.6505225724930574
1143 4810 9.519888407627922
1904 1758 1.3186712904886606
3230 110 9.235088249236187
4878 7599 7.281602623838126
1652 5608 7.975850599621736
7036 2194 8.732212009397756
9475 8647 7.686740128294305
2304 8002 0.7402035823126638
384 856 3.832402192135561
3128 900 7.455381414938156
4427 6854 3.878339998228881
1496 8584 7.872310636660526
1591 2518 4.425926303890571
5472 365 2.3131532733517144
1242 2403 2.9806673762800946
4532 9705 0.9824803253140645
1461 7032 5.962784825104366
8311 7748 7.471715747757822
1242 5505 5.771106194262181
5347 7822 8.54797005953182
6672 1184 5.811476732756846
0 1310 3.176909245644963
1916 4799 5.402470099773935
8135 4009 3.9426407329776136
2402 7929 3.2644655923223564
4146 2894 7.995429577865387
8421 510 1.350442910533686
8747 1137 6.056014623110609
9709 1855 1.1552006357430862
761 9554 5.429100138980031
6091 7767 3.2276696282069217
9558 2983 9.434610095907399
6417 2489 2.2671519581105066
3669 8218 4.612266852405004
2304 9750 2.905588970662056
7960 2774 6.686971972185089
1650 2730 8.294737786496963
4737 3129 6.028915051887777
7295 3067 5.073542143436652
4394 2006 1.3222937256632754
7287 3000 7.094570451843159
3361 9860 6.347663015157016
5070 861 5.000752699269365
236 4085 9.668307459573562
8322 4267 9.81331367210359
7036 5244 1.6117521106903139
4355 5357 2.185069548308048
9762 458 9.35088578405339
710 3568 7.034033395228409
5951 6248 9.239262763170718
2560 1590 1.8723003006138652
7927 3866 7.3012150829948315
5035 7198 9.845456467335078
3312 5654 9.132526091488678
7191 667 9.911525828491907
2599 2093 3.983627172860208
2402 9775 6.8111969931935805
2093 4077 3.5482408911091867
8229 918 3.971524637274815
2519 3514 7.294870544240584
1673 9414 6.994125525193896
8069 1915 7.040975839472539
5983 3748 1.0634637102180478
6085 9831 7.547438151640049
5113 9667 8.513116234185523
6486 5481 4.629571751362655
4909 3380 5.813858349337082
4810 6464 6.989959706933594
2679 4322 8.982459060354133
9723 5103 2.259551083021973
8229 1640 7.379657075906218
2306 4276 3.68603518595531
4173 6719 6.8153462795648165
3860 769 3.8279023469160625
4208 2470 6.826508128884694
7961 2790 9.267254833561791
5003 7596 3.620280152888385
8218 6360 1.878365505904895
4166 7589 1.2617337696607398
2790 6048 6.535968267552625
1353 3823 9.700297036549646
967 4904 2.525509933654435
6743 9949 2.4844686688988165
3568 8553 3.096627134912033
4180 2890 6.562689972501116
1937 3082 7.78091311342097
4750 683 7.799535030054825
558 3054 2.824638798535628
7599 4999 3.7364982539032696
6232 3189 1.2546135784544508
8859 798 4.943262565508129
5103 1691 2.3268568964895966
2006 4496 2.809875589369877
8311 3096 7.9640027721934175
4038 3785 3.901202793370899
1353 688 3.053797136672502
1162 919 1.0844684252125536
5347 6122 7.166304647906997
9961 9376 4.112772098536733
4179 6955 3.9985857949033043
6122 287 7.856398101454548
798 2214 4.936776297784771
6048 8076 8.38772500223475
6955 8245 7.166116330075213
641 8440 7.559731336344653
7621 9047 9.660242332666856
3016 2447 1.8885753149824887
2072 9735 0.1527076273541555
2194 4419 8.025078421171987
3328 6031 0.48751729335843175
5866 7077 6.5611409537194785
1186 2540 5.668712474718159
7297 3277 0.9376422464943789
641 8918 5.110868276327262
679 5126 9.666134037746703
384 5012 4.288208140234057
0 412 2.558537139564304
586 5321 9.467524697358655
6048 3048 9.055733181906774
1622 9943 6.625660023745996
7599 4908 1.4845649593547543
1590 3513 6.98150479494085
8553 7791 9.116753250819393
236 8472 6.101104121865882
1640 454 2.177411105562076
7143 3721 6.659908266482178
7876 616 2.447293520448104
8121 5302 1.5025065769785737
1431 470 9.578486987416888
8918 6858 2.238795678009488
3128 1506 2.846217615694343
3371 5476 0.8361606288217094
8070 3337 2.6806769779298074
4909 8946 4.060587818287839
7094 6263 9.452930787327706
8932 5792 9.407973348913357
6657 2741 5.405452764162813
3463 9720 6.332725202690672
9877 7201 9.954056763409723
1535 7126 7.173005182178381
3721 4883 6.607448724753662
4276 6923 6.088952453613477
4465 9730 8.233521267172433
5880 8390 9.925245015316175
1353 518 3.851524822089878
2972 7950 0.8674935100543479
641 1158 5.36155463821368
6031 2605 4.127134514994901
3312 5142 6.43775714100036
4427 7083 9.101529353125555
7385 2732 1.5486633658533397
3400 6766 2.809103190136306
5881 9246 3.8338442198701466
956 9623 3.8484602788288167
6297 4965 7.8490628247245775
6976 8827 1.8397405856259847
7717 4410 5.929387793923155
6248 5342 1.045851516997107
767 2689 7.034509803834296
2329 1022 5.560268096502379
7143 3507 8.976045408657464
9871 7095 3.248164258677155
7335 4080 1.8886575938553478
4496 681 5.561549787124306
2860 9316 4.820932500540242
6246 3317 2.6647042080314822
769 8242 7.160904346699741
6379 9862 1.512434410677303
6858 3494 7.380681510619536
7797 1074 9.192572273177287
1461 4581 7.1042739145273615
6575 2840 6.814330728546974
6417 5067 7.097188949824029
4631 2961 4.445704081385121
429 1296 8.004842097608682
3748 4583 2.9395146461624457
1591 2107 5.2538871684864334
6877 3562 3.1213555693089137
1186 52 9.479801020220286
4973 5133 7.728726176143402
1063 6565 6.383299137553581
7618 528 7.326534997495737
8488 3714 1.7346199430200109
9223 3118 0.9373926964383841
9209 7696 5.586181771031999
7198 6831 8.102634495914685
9216 1597 9.62544668010717
7287 5493 6.802627324580813
4424 5049 4.848593880446787
2790 3402 6.882706454245364
3096 6154 7.009031333285917
7704 1073 0.23761259616343228
6672 3097 9.117775415858883
7510 2408 7.170184722597085
688 633 7.5217127301998445
6034 7308 9.942797266810635
4999 4290 6.87237320863468
705 9119 6.11299810962122
7961 4331 6.777769467300437
2890 33 9.047606329084775
9000 8366 0.8437115031019168
282 2830 5.18547639174451
5460 3598 4.2849504612798075
4147 6102 1.7877912483774758
710 3452 3.4457901004630864
6575 7632 8.334091420004398
3016 810 2.9716409203548886
861 1551 3.006095890857523
3529 1713 0.1221196488026867
633 7716 5.731535251415168
7065 9651 9.238258026672273
810 8325 5.203737227430202
4164 6113 9.360602409275353
6565 2376 8.498682624353751
9223 5507 3.6218662325912856
52 504 4.657503373568228
4274 1521 3.6035381694206907
3780 8145 3.5622448214362787
5124 9259 4.080474077238663
2306 3294 1.1032440100979632
3866 5997 2.0556898946982867
3189 2397 5.191754135454063
7872 2055 4.166118623510317
458 7726 0.1684134739692577
5997 213 2.5763340535636456
9554 4884 4.014052377683399
4879 2788 3.708507408504043
4146 8300 5.410631108539433
9877 3770 1.1760804295149112
7851 669 6.5971684821668175
7851 6089 1.70215957600442
429 3837 7.496201770724397
3780 9965 3.6564437869742883
2739 6706 1.195589867060735
836 1517 0.4985374444979076
293 7122 4.268452118075246
8747 3482 9.01987832198221
83 9353 6.695427708849459
3067 5745 9.601018648489598
1473 1511 1.276043829834786
3568 7446 5.546224361703687
6246 7024 3.316388215391264
3763 449 5.068399967158928
7335 2740 1.4010349347170779
5070 9899 7.947858272562971
6379 9422 1.6398656890302408
9414 7557 0.23512465728156992
3306 5669 0.6151943856125476
4549 4230 4.353684007128636
1022 4092 7.40057240485762
1353 5785 4.85391083483189
2329 3398 4.910699514432902
5272 662 2.552698262142913
9529 7835 7.319560865024285
575 3809 2.5697211852913675
6081 7531 8.655251375652508
2972 9360 6.696671434670933
5272 3488 2.064283345576666
2060 3937 7.041335045036088
3748 915 6.149894396169212
2669 2999 9.926261517131566
9623 6583 6.326188296685547
4934 3178 2.370903503094358
3641 3437 4.072703285365012
2599 4056 9.904948078860016
7897 20 4.320399472675079
5133 4627 2.076470584424292
5460 3005 3.865491226555721
3082 8022 3.133814870801364
4290 9557 9.803230977737408
956 8133 3.428160729394487
3067 4818 0.7073622632596681
4208 7627 6.474344239468793
6486 1660 1.1895439994747659
679 2080 2.8775038133240307
1039 7663 7.144697433255125
9311 3223 3.266424760681031
4626 38 1.8993410781383693
0 1711 0.6160933065285114
7910 1910 2.1985777551281296
2983 8294 2.873577599927571
1074 4311 1.097540829077247
9961 9818 2.5974041595194417
3866 3056 3.6994543024107314
6486 5161 1.2041332726119716
6706 3571 0.23524967552214068
8918 4969 7.727590079855511
6384 106 3.378996161890255
7752 1028 7.4550269977018395
6766 8158 5.33573442985614
5182 9213 2.4586969773282
9151 4968 2.1793296887341094
931 7727 0.9635886153818564
8169 1582 1.3918055119561432
9316 5163 1.291508037643771
5142 3993 9.686468796659637
9259 2870 8.192350602040385
1535 3157 7.076134533532865
7143 2247 0.841308051526533
9735 5341 6.228202653636708
7884 2492 7.280971525569001
1891 8736 5.382219789442551
7872 6387 0.5337299508268846
8738 8723 4.240304338558816
3223 171 2.600002525200753
3513 807 9.753748957355777
8979 9919 4.53997397896394
9818 3198 1.262546460460177
7233 6636 0.7703141091758318
4465 7825 5.28525134414576
9831 897 7.92976321217836
7036 6161 6.03162125657552
6583 1739 9.678120718720919
6511 7850 0.5499077354554004
5302 3419 0.7018545692001628
3937 9313 1.9828900764367015
8421 4035 5.000756416309426
3096 3878 8.715531627711117
3464 2082 1.7386303784972044
4035 149 5.141855836682685
8472 4513 7.8157845174032765
1650 1448 6.11146195521796
5866 2322 1.922256769505481
170 9555 5.761789979460063
4965 193 6.997545301077716
769 2310 4.6088657706066645
7627 3784 7.233733744906073
3737 2776 3.103760696496839
6347 1538 3.03400049963386
2735 5202 5.5662941171163585
384 4901 2.3169015575316796
3785 4557 2.4583460710141707
2346 90 6.432191896934663
1361 2675 9.279754778120047
9002 8244 8.746490140461557
5460 5817 6.459889930503325
4761 3798 9.89640906491698
3286 814 5.392489748822375
3772 8163 6.5215904544284395
7308 6900 6.091079404391082
6494 5119 3.313162534863776
8133 6457 8.851465238912576
2519 5390 7.248587950488588
2131 4315 8.993524018329918
6220 8209 3.313887890831282
9223 2582 6.2969575157584945
9216 5854 8.256924682254219
8106 9565 7.331719103870927
8196 3966 1.8496788675656413
7591 3830 5.420148077662617
8209 4167 9.39626737704188
7950 4125 1.1537830520701533
6161 5157 6.912342370909538
8145 6744 2.6477171712611263
3402 1968 6.379624858371784
3277 2479 2.140974190732729
4810 4025 2.2843264714643654
9877 989 2.118794464010533
3097 2355 8.096556314054066
2082 548 4.01508774117269
5608 2298 2.3940591121102703
4968 1006 4.3956452716107375
3860 5283 9.031464619503678
8488 8094 5.0100156396402715
5505 8236 1.9317774241746966
7784 9660 1.969713222530589
1590 81 9.4392150850732
2072 4302 6.510886289866552
1288 984 3.1705861867434875
3207 2243 8.193242089469384
3398 9206 6.117438561169023
8263 5203 1.520871363679185
3530 4102 2.528012961929583
1713 4913 9.706816103941147
5858 7469 7.270638533794192
7984 9763 7.294969786922615
9763 3015 0.2167064389035533
5858 4762 3.840963784616488
1288 1734 1.1893515987915262
9006 7480 7.65811298506051
1551 4108 9.353309579439657
3641 4282 2.558595150144134
7094 5074 2.749799116045925
6154 9665 6.036408088606739
548 2644 9.666971551574932
2355 3199 1.152755551557724
8736 2401 8.200728063658326
7627 8469 0.9411554135604514
3536 8649 4.856211762284862
454 474 8.934663888058285
9665 6728 1.715129973315532
8747 759 4.841192996723069
7927 117 0.6531675151058407
9360 7477 2.747820741028412
8440 5403 1.3184476003792749
117 4203 0.5408058912893494
9047 8211 3.0377110631421522
4276 4839 8.875922996410619
2757 261 1.5041667618750263
7225 364 0.33760861191216013
4208 2170 3.915292251549866
8101 5308 6.5881095151586635
3400 6152 9.224740084275618
4230 2744 3.908963692925768
8294 677 8.245570214286335
710 7131 4.969023693193753
144 5502 2.3227723271190293
2329 3029 3.637348249966431
52 8210 3.4038754230117396
5579 3478 9.240864113379656
3036 111 8.966306260445219
9862 4144 1.5959193919812962
1591 9328 5.351758342347712
4080 2430 1.895518326955957
8932 8490 1.5871783535321335
3837 4593 6.9028911053052635
5493 7448 8.193869195441566
6717 7624 8.766481465316067
914 4888 9.17072011860149
4884 5399 3.7542137357259553
6586 9086 8.126122207039208
3223 4002 8.006967042059138
2479 878 0.12156977155035892
4934 1782 7.800061991013257
4444 9653 3.2705344331489785
1678 5456 4.522284388104827
8094 7886 7.876906330628383
3129 4121 8.165032636123932
710 1649 5.820644507048921
7727 82 2.8569138104633347
1063 8233 3.2982287797945706
6246 6026 1.9005361296132246
7564 7819 3.5908267003389165
667 86 4.295937492435846
3937 8653 9.731203768387802
9316 3906 7.955665745603899
2162 4616 1.468390645393693
8145 7558 9.223888543505149
4611 4575 4.24473035215183
4077 4204 5.433597677084276
7198 3154 5.371496880862893
474 4663 2.378133698611035
7094 8701 5.851542979312825
848 5252 5.316764860011463
4315 4820 6.9656396324321
3419 3039 2.271406493042586
1186 3341 2.4284113830396787
6673 1334 2.112468698916305
5399 4885 0.26983105084109654
9943 5219 4.791870866569847
282 5946 9.216950597543624
5046 3841 9.122483086277102
5579 1700 8.502639841350602
3906 191 7.808604087741699
3536 7149 3.017503152473606
4026 378 8.368998127041689
3277 7093 9.721014054270709
848 5545 2.500724343853443
4203 2721 2.3234132308741664
1739 7212 1.464232996557909
2999 9627 7.069232275459602
6540 1346 7.3575070460202845
2999 7388 9.652640606497352
5182 9005 0.6354251164486808
8169 1283 6.6611984719180315
3287 2180 4.820583040197403
4410 9236 8.717722074433524
8322 7003 1.5541780510240621
4910 6169 0.8820335956361397
7618 1429 0.22352923180843218
364 8606 8.155741463030123
5035 4842 7.67763526816668
9554 2271 7.461223591023033
3419 5110 5.3217553735955265
4879 6024 4.75482655595297
106 6310 3.439636206592165
3966 1458 6.483986808232557
9006 1737 2.9390137985463434
9474 2270 0.6940079072375267
7632 5178 0.4179791620471962
3878 5678 1.8184440119760088
83 4977 0.2075890051146425
2170 5911 4.293845578514374
4820 8546 4.597535459594008
3223 9122 8.312230483850374
8946 3349 5.068537131173433
2080 8184 2.3504170678133924
7006 2925 2.79109332065218
1401 5952 5.262860343142202
1162 1804 7.457033912073492
1650 6674 6.228533228146795
8106 1115 3.9836804905427123
6728 9588 7.485357800590061
4908 6762 6.09032570744275
7676 5964 8.183932472430342
1137 7053 4.826421017204058
1521 8991 6.454719259668058
4203 6032 3.86665360429705
5113 4493 8.053058679980289
9651 8633 4.299796707390493
9002 9403 1.1731687324759406
7676 2217 3.690746128347386
2582 6552 8.481431818166147
7600 7264 2.4713461808401984
573 246 5.461522358313195
4260 7027 2.1979084730997416
3626 8965 7.589562259658437
9671 1954 1.9586637136470122
1891 95 6.420050714158258
3163 6849 2.479318020230258
6294 9257 9.768965152235443
616 6643 0.5442579282896163
989 7698 4.889689205231056
3940 9911 3.2143448928206277
9671 2295 0.1839394346428067
6277 4905 7.541626357255738
8421 8193 5.05213922358564
6497 8062 7.543238480145848
4968 9149 3.622789198466557
960 6696 7.056302424366739
3206 50 3.38005005890233
9236 6251 7.440368282686368
6402 2795 5.07155346642579
6457 4195 1.5868479150122743
7083 4172 7.981086040905908
2730 817 5.90494621471496
9086 1728 0.4703420413448055
9696 2932 1.6002243277095431
4799 7109 0.8796533097588889
5049 971 1.023579564190664
3056 5011 2.3925437827079032
1431 2737 8.094012735385085
8145 6381 1.4945400082422386
3056 6011 1.6943655620129747
1915 1654 5.21137789430887
5163 9584 6.126515371716094
8553 3816 9.309249313991506
199 6821 4.530054054967935
4448 674 3.456305017913369
1176 1406 6.272360595866518
9257 6006 4.365924312890527
9627 4063 7.156348559739682
5669 8897 3.9375792895793555
1395 6400 9.970394029787432
