1000 5000
337 212 8.615391909298337
671 631 9.67597049827032
618 523 3.7211729891151073
671 535 0.2377946854989217
67 405 1.3235284939585745
291 612 6.76100098055016
334 802 5.8871449073564435
35 638 1.172626411772384
410 158 4.7676209930162425
612 663 8.853924967627037
330 263 3.3472621899920214
535 558 2.2915352807325013
586 746 6.3904988315415965
199 636 9.102937620436132
545 816 6.527470518217451
398 424 1.4837924238214888
265 93 3.1132093851244518
650 929 1.2495927591785843
511 768 8.883867154432172
537 397 3.947593728386411
291 589 6.737813566616695
355 418 4.249354858805756
54 813 8.865596460605836
816 713 1.0803141836342323
186 130 6.194956919106447
39 302 0.42389123986496435
291 823 2.2509698785058596
232 726 9.510496181529128
681 984 1.0836107836006903
813 137 3.7366160891220868
746 89 3.650871028001948
671 732 2.8312262645297097
178 222 9.495206803795162
819 981 1.0075668957934565
189 437 6.452874225608854
804 892 9.713823789443364
959 312 7.889266445500706
299 179 9.889326949020075
490 27 2.1315351939144764
920 809 2.150857966431919
625 701 8.149224513098483
410 919 3.3527395789790813
684 429 7.907573167348334
804 478 0.1280719596521619
684 51 9.876520313225106
355 211 2.581476547608426
682 381 1.1882708441054122
711 704 1.4048519726627853
669 174 7.920848175924063
511 148 5.929643928299378
354 431 1.8250373939211544
674 961 1.354909582756525
387 149 5.308246713318884
179 975 0.7292245776566487
29 80 7.802368689210607
735 721 5.977293576893468
473 401 5.088003028879632
405 475 0.5293138653017999
704 525 9.096641710274747
424 653 5.2623670256595325
331 351 6.4690727736343385
86 456 0.7021715341956076
448 694 8.488255577355703
488 561 6.892365211016103
186 583 7.152773017481254
232 273 0.82755808608786
248 494 3.288907015488628
684 120 0.7502541098691278
2 477 6.280743193383958
290 145 5.528728697078769
724 30 3.870953548303356
804 317 5.352512690570113
819 122 5.104955637408236
680 615 1.0818667706225158
823 62 1.2326993170577882
816 910 6.544074982324923
478 572 5.558218761059009
477 6 2.2287283566422196
473 288 8.89210111768608
996 639 3.455423026468235
819 846 4.047428824143838
981 729 1.0413498088287456
488 194 3.1939833543044913
789 464 3.8055801320118148
54 632 6.899528251123069
486 303 0.7646197505528127
653 18 0.9451071375830321
680 529 1.0559878824012776
312 875 3.7892039078214457
818 420 5.6080702825919655
382 800 9.570583776084375
330 139 3.3634952160204303
178 192 4.167005465929366
30 5 6.686871148028863
809 319 4.287074872062446
729 21 7.238500719586879
319 214 2.94753113570854
77 65 3.581297238362175
393 661 5.123384214983241
54 807 6.601689399582706
337 879 8.488020996536031
538 193 8.469196844153316
291 921 1.237364603950051
618 399 5.783590042881481
494 775 8.467036097150745
674 492 6.129049663975346
175 233 0.3866364925065564
710 987 7.056717851369486
612 637 9.223221458228409
823 294 0.16044731509622104
843 516 5.706578838137625
149 880 0.7888956703585308
495 838 1.0084010622390087
680 237 3.8243246164645375
639 627 3.4748702195163945
312 714 3.1852099600717425
636 757 7.790672637670736
837 483 8.8450876267316
77 202 1.6583579813608162
630 14 6.772290235069819
710 427 4.486818445870227
583 240 4.9080508784208625
615 85 4.200419005038974
680 416 7.573937122316869
852 173 3.5172112692605326
428 893 2.9041400537964486
214 751 5.316647660766633
405 326 0.5496318897838325
148 459 9.846012017379083
190 658 0.17610215040884045
631 909 9.458708463543775
2 250 7.665192868036352
407 356 3.348411323784627
895 280 5.0241147532719355
120 455 1.839378538570839
919 901 5.372565243887495
331 509 5.05259723090651
984 962 0.8135474162623626
882 181 4.41857399557189
194 623 9.219508101573883
638 620 5.800015691294628
620 898 4.10378655660182
351 370 2.966200535299006
80 11 0.30647993434501325
636 200 1.8015444877228832
194 425 8.3370565394099
222 534 0.9724858248490583
189 32 2.5088331007450635
149 476 5.287229175706253
148 404 8.718191720334575
589 278 2.2935633830530886
451 444 0.8561558369829094
852 573 5.352987725649218
780 776 9.0686350426425
302 922 3.5758873760778687
839 884 2.439061604572571
772 79 2.6340853978171257
335 366 6.063749954204342
720 851 1.8537466765775688
807 548 4.693135378278893
901 590 7.622783781116709
572 42 6.8432214353168535
509 885 6.465619123648504
746 791 8.65604406083102
158 934 1.5944782737914613
537 140 4.742318726911096
523 386 7.983663823599139
404 412 0.6561039901094726
233 517 0.8344874961155481
464 730 4.573947250636754
398 141 3.750502234949147
741 790 0.8596369116172045
203 321 6.188583045314179
233 708 3.906376518166403
200 457 5.587732076249209
882 841 4.552363666143972
623 327 6.553190801021238
558 127 6.089557757293636
399 133 1.5935246592868215
178 738 4.560178779249403
813 376 9.825617252824633
837 915 5.095035114859478
335 993 0.4875070493866708
317 415 9.910761624204186
714 595 5.275205549128901
362 259 3.702589800888557
490 314 3.935423939278848
589 402 6.821087433539852
343 163 7.913346622480281
133 305 3.413028537873382
424 287 1.0356088803994339
51 621 2.913055041393326
415 560 9.647659283673708
884 360 8.745468654399335
929 69 0.9068696757340511
314 373 1.5001409677847468
823 642 3.17129420176294
993 935 7.014951631837621
704 679 1.376621416888446
837 526 3.1648606854180135
809 238 6.470583307277063
424 266 8.15052935976653
287 91 7.05802563433866
935 835 9.133235056037412
201 862 6.49564572526153
561 55 5.134036015585796
265 810 3.6897169229222397
681 943 9.51657620460173
418 607 9.481915848590035
21 452 2.000851813277424
2 125 1.6339572121496075
840 491 8.459841047990245
283 817 5.126128155973998
416 716 8.367686283682104
757 976 0.47370017433985645
397 945 8.776288448173144
791 703 1.3973855101521295
809 295 1.6271023370791033
681 863 8.330316061222343
386 213 8.109532824429081
745 918 7.239711678273728
309 38 4.167500253815681
360 313 7.223898170527435
62 718 6.144894679045576
572 126 2.4166291489207024
448 24 3.1637321759716173
529 505 9.049345947560836
780 597 3.741625486427825
623 102 9.845953955962615
464 116 7.717441664558202
429 440 5.078776245727031
456 950 9.666054716738879
756 121 8.032466319100322
2 385 8.742719008587537
343 48 6.447672458424027
179 172 5.589953379701869
995 318 7.142869673478107
880 325 8.52654387603931
497 543 0.930363741180722
806 264 2.8006338659544308
294 146 1.5587516943168827
30 44 1.0079643396250246
232 504 8.185362232969455
302 87 9.31167207855012
653 377 0.6272431829936371
775 742 3.8022187280222988
51 468 9.945800977259083
27 574 2.3229337102104477
263 346 9.315176457024535
817 890 6.534610774512398
772 227 1.4622359184861295
741 913 9.182222098966237
875 165 6.9911126869022375
39 336 7.612527432179511
529 965 4.541154592424241
507 916 9.06798914212238
265 799 2.633646891526743
436 508 5.533162029893971
213 108 6.1279129812489295
561 856 1.2007499172099605
393 156 2.4526382437452434
299 458 0.5727195215266276
456 281 6.425622148510822
140 208 4.625424804700842
428 155 8.383208433992818
921 587 6.0077165239075745
932 540 6.35635392593011
898 985 2.495187530767834
843 384 2.983592678975053
0 878 6.186614869481911
660 648 5.749570788622045
35 445 6.67727588724589
837 786 5.282497121014292
732 503 0.7700252967975758
757 801 5.486411403287531
890 969 9.884481707405028
909 635 0.30130963225284135
529 357 0.5309908091510888
211 207 9.812290283260447
949 912 7.498434256470189
137 824 7.906348161167202
713 833 2.487146651417882
415 531 6.3197439285089985
504 260 5.860842883425587
48 154 3.3919342228826506
309 930 3.587760556530476
589 64 8.153737769005273
538 435 8.320798201959667
935 340 4.699766707495673
835 937 4.837458599017448
628 752 8.133827050291304
394 761 7.1888460702023265
729 524 0.4661395229777796
939 896 0.5336821290253186
756 952 8.86932481761924
158 187 9.340372701508933
516 673 4.042418151291569
155 344 5.47600390677644
949 378 0.46254563821539263
133 903 1.991923964265718
137 369 8.63517145164558
467 580 8.67140294307277
93 276 2.8048444005273474
799 695 3.743389825715263
276 267 4.0602155689801736
122 951 8.956911200055028
51 600 3.4564626212407905
35 533 5.012411942716524
193 23 3.7367345769008518
916 582 5.240830949995925
508 98 0.9178539156772569
583 296 0.8813773599491319
884 461 9.951471831956347
681 198 5.500196533711906
558 484 1.1157192870429318
816 262 6.643100292435553
535 311 4.514566054686561
976 979 4.31854912154215
238 161 4.494692972900831
910 403 0.5193161122162823
524 539 9.124911585378177
42 177 9.981690917953186
683 646 6.430746173875555
165 793 9.484253348170554
720 696 6.744720500047312
80 960 3.696780193444725
508 924 7.523990044192709
362 298 9.532615023168118
843 92 8.501826168708293
69 555 7.834988500460319
562 450 1.3496772405923174
902 645 7.807302197717967
437 15 3.685290767179865
962 481 0.4206147073987031
848 988 6.82271436344261
15 944 3.772548624745998
62 432 7.654536270805937
620 689 1.4631815675024153
437 502 4.0405370549292545
738 261 2.8590286863681325
502 329 1.2231412645916786
718 180 1.941875689778739
838 500 3.9311750623887085
455 396 1.2658338553576847
87 496 2.6768687342850437
910 36 2.2242472116948258
590 443 2.9272110892117644
311 854 9.986425550750509
756 858 1.3141104768493117
260 514 0.8331151878477825
335 99 8.99692240478368
62 338 9.972897799828113
458 13 6.851099676481308
912 549 9.867089130460611
163 117 3.539510417911789
818 447 5.544971760120216
407 408 8.9241836553035
531 698 1.6593019682683803
125 811 9.28051212155946
302 359 7.957594200065527
572 472 1.3014883052767232
149 205 7.941450168750293
420 228 7.924693301996717
343 482 3.672875591999383
126 40 4.72731780898758
836 392 6.158288789943157
335 111 0.7509062421469241
965 832 9.99599093495043
689 831 5.304386982819971
540 900 8.251060055133067
839 422 1.340735144366021
790 341 6.459152034925175
533 184 4.711748676248482
526 997 1.3705126463756372
981 423 7.701038209840801
836 182 4.382921036171551
428 904 8.33076898402866
535 667 3.1108329737939315
746 649 3.2943414364301007
6 665 3.5256285151845437
649 897 8.959766576529132
911 106 2.580992558921791
459 677 1.3391859217563369
366 569 6.18283995525116
35 367 5.0754741329385
397 942 5.958903608634391
405 905 1.794886168252344
560 316 8.44104704072255
565 43 8.269839046533656
398 131 0.904106263444362
202 441 6.5461867771074385
503 152 6.219273420617079
178 588 5.030576795347549
11 37 6.454882164082204
79 153 4.881153699936652
281 762 3.044595327154449
772 777 6.917274359562538
158 601 4.452094449212068
500 438 4.697977361975816
373 453 6.1059366019242995
412 785 8.628702260641697
708 269 7.368577572565013
238 134 9.756203866357314
860 342 7.630583448472231
423 803 5.660347035908854
708 46 2.493204823271024
186 284 2.747969577096406
879 652 1.4946885865810169
283 948 2.9730988492020254
146 53 8.655222118588066
969 821 2.5578757757737476
263 779 8.153430679750551
412 977 1.9793576021112618
263 576 5.032828866393097
423 209 4.721469665599771
885 352 5.023965703170339
681 216 9.457804760285448
40 289 4.626583357678335
5 279 2.229929783009787
607 953 0.5817155160035937
901 820 4.999452614899245
92 110 2.928908976266074
932 119 8.487006417395332
340 941 1.4259559455239152
483 138 7.30232982725798
856 107 3.722779789923874
508 307 0.6064611050917822
119 733 2.027087488688419
576 9 2.9571568006870472
504 822 5.092129738319726
821 310 2.869234708477422
486 557 1.3737675678232304
780 743 3.999646756013211
69 928 5.622535198894074
38 292 7.57415520569866
431 379 6.064383216502613
108 889 5.050771245349374
203 629 0.4852482658375803
163 358 8.0592619664227
649 712 4.624186736900452
423 608 1.4838317591463166
708 519 1.7087702541817003
776 989 5.977874090746769
111 551 8.300064920978022
588 76 4.949481855455965
941 103 3.067926590900396
562 577 3.7467423176711194
744 857 9.800990508673703
76 10 3.1460105537464664
328 75 6.009405197936617
202 613 9.673999892103303
712 469 5.81858051905541
995 308 5.876880442771635
418 135 5.289900092984362
318 859 1.5629795121732852
21 917 0.41254808208678384
744 245 1.9887648454865807
378 794 3.2055555861139666
523 210 4.188305086910371
721 268 4.16273635229478
555 870 8.74089531823197
616 536 7.087174798302475
649 579 2.1526828792153228
738 845 9.981416397214273
432 968 5.30222379886035
517 84 9.571186372745826
979 41 9.130029193147703
935 609 5.508104870523819
483 593 6.13975814277964
478 853 9.577640222315038
356 584 5.625057842993301
6 123 9.420706908641868
444 414 7.734625263967669
653 241 6.933375124479709
854 723 3.2387033756826358
862 610 5.648827143338573
326 766 2.949114817429733
292 191 6.798560233247202
172 83 8.968028569248238
913 521 8.201936855292567
290 640 2.975481254730062
898 805 9.557605805024494
911 783 3.5289987895466037
903 515 6.594123300453985
689 489 2.218469399962375
438 847 2.7842139477799606
119 861 6.992095876403544
683 59 1.1813431575536921
857 322 2.4688924528683316
283 691 6.73135625244173
441 556 2.3341492981884717
303 594 0.6196619577106816
648 773 3.3699068725246546
450 223 1.0953945572957442
683 304 0.1512963194305873
821 685 9.781316047147563
158 159 4.128383770314146
988 499 4.826740352364875
961 570 7.58351948814652
898 815 3.2795602509797503
511 293 9.088575891482662
669 466 6.557757431148888
632 758 5.398007541246686
720 400 9.14097428413154
823 3 4.237061324225553
726 886 9.345833844724183
684 169 9.972000850576249
336 727 7.900810235770796
179 869 9.372426573299851
11 219 8.779757362387441
265 493 3.0540828855545996
968 957 1.1622768386580262
287 706 2.917160358265458
400 171 5.478674787214051
13 243 8.903673641322174
67 980 8.525491411922166
924 16 2.8010871068301255
473 554 3.3737725586346774
311 668 6.518024853221492
179 52 0.23943353662280098
560 692 7.928599877810031
9 564 6.776571284957969
51 454 1.837399647000801
466 78 8.980723341661355
154 256 5.201278523701979
335 887 4.068249141615874
242 717 1.9293338903686659
330 188 4.82679557504994
193 963 0.16761819334159897
264 144 2.431660402735186
427 966 9.544944744283635
79 814 5.866361440394349
928 926 0.2132137685222631
16 923 3.6595656965554437
875 255 0.7150308848253075
486 112 4.7074104103251
263 348 4.113624468387132
205 413 9.238749538076458
140 63 6.93387473644626
466 101 9.16969081992129
404 662 3.7386846407114853
615 670 2.269373149259905
175 690 4.834000807378717
461 56 7.50257488779348
609 479 3.79888593567067
53 421 9.136689194002733
601 991 8.039750418622306
30 363 7.6424102377139596
56 442 7.571921542276167
724 675 5.30251589657966
316 946 7.067284639043138
77 97 9.180722597131657
29 195 0.7114046708111695
652 417 9.038592786374105
80 709 5.76974657485586
212 249 1.728917850169275
665 485 4.474221471330345
56 591 2.1334747068396793
76 585 4.9393968716287775
900 136 4.510278652653483
428 753 4.588979771779841
184 220 4.212703281062132
138 767 0.6715941312319952
539 686 6.760400351050957
885 286 7.260472790267523
165 244 2.6191264687693634
895 527 7.483464380034975
712 728 0.8229923065630274
824 339 3.510835778965132
789 872 5.457518690391065
771 70 9.35236970896097
2 874 9.862758756014541
450 61 0.41417522312848243
587 647 1.8818151355745147
355 725 7.681694060944746
869 73 9.641447412681455
440 8 9.929280325950701
543 967 4.540517613360589
385 972 3.818890784639678
991 236 9.64502932616879
453 568 1.4165990827231665
835 603 1.2744683561242287
601 22 3.9912804546620038
871 347 7.305795594970668
910 940 8.364733955520283
350 231 9.787057758523476
177 254 6.767648591988014
803 124 4.2988674943606755
172 463 8.251268330020265
879 530 4.660190257631102
612 449 2.8289323051717608
530 877 7.678350299724652
394 971 8.113834017038025
635 688 6.187739751368233
586 844 2.4825963120177983
17 320 1.0988774596158197
537 731 4.519766555861163
112 206 7.0625340419627936
462 707 2.522868097062086
754 938 4.082426973027973
18 784 5.443622108183541
337 866 1.4873421936375557
11 434 2.4181990197024033
731 622 5.803492322244841
358 541 6.019384975344898
112 906 8.201986641992514
420 170 3.0874679079276124
741 563 9.858386051178744
897 487 2.2883231304157223
922 676 2.824023813035194
289 132 9.49035052476454
938 129 9.12461888964339
322 546 6.81962622053389
216 71 5.006645796180908
526 498 9.421705457335927
255 750 3.8734308613796937
367 88 3.255471127431491
503 933 4.141765850612925
922 865 3.826955866220607
601 247 4.787836322080977
6 60 3.0772905460719633
874 246 1.529082316735267
177 315 9.155937620777465
119 372 4.185507140912735
503 808 5.617138906172803
67 20 3.9453485831938635
637 501 2.1130336572945385
219 332 0.8827972906085729
533 614 8.486620520604157
291 1 5.402791809837434
429 544 0.6102126282287366
385 553 6.769352014282327
968 166 0.4915207866493051
772 798 1.9628166099342779
501 383 5.917078519393666
255 834 5.63261971509802
689 973 2.168001976667278
402 894 3.101561453748461
495 796 2.1968969432851795
919 999 9.624567805533145
902 306 7.494104351816794
247 641 4.841316675789421
21 109 6.986700228479319
728 520 2.124680115481148
192 183 5.565584996223364
641 781 2.9022860554497782
696 513 5.383136261421004
976 849 3.1533806144405903
945 737 5.176883746235358
408 740 4.71344026234911
254 4 4.747955178023328
457 908 9.151871939085142
505 162 3.197927986814891
203 446 5.6689948018971075
615 931 7.4383985492932405
586 998 2.681663688106719
103 955 5.833514967770265
801 657 3.0224036463266084
704 788 3.3656663311808135
172 899 5.7409161757699465
661 769 5.043084675456292
554 936 9.440298995971542
560 699 2.6475349005853395
854 118 9.668431845778402
3 739 7.421981497532846
161 830 1.765513094920256
936 12 3.5865440664867347
330 567 7.231103954544728
854 258 1.9220729513265484
134 542 9.904203054710578
511 480 5.287049712500386
436 828 9.457362300888892
814 391 0.5802925025444812
711 395 4.182683001914367
773 66 2.3911905815667107
874 611 1.595193500000987
30 956 5.106755904961345
116 697 0.6984561772388869
293 812 6.700871822578063
83 958 9.136239401874848
454 643 4.929758401630405
711 157 5.368903601626092
384 113 0.21732458446613512
131 49 7.249707944094637
762 774 9.777045547501865
562 94 5.071938719229821
220 506 6.772926225980182
391 522 9.403147936662705
89 142 1.1594626440754798
419 881 5.291415472135582
5 925 2.000127364216971
905 409 2.5989401435153363
452 598 2.746514893098695
336 439 0.8822905137629101
281 599 4.644077680956732
214 765 9.9033070132333
288 270 3.069748939365238
599 552 8.493884310112204
16 974 9.917579582306516
706 763 7.6198999167507635
35 253 4.112255151232434
385 992 5.571744251343984
337 272 6.403805948000823
527 147 1.7966973946883718
811 470 8.468764965949248
727 659 7.8653254768221
307 406 9.775559310568921
242 512 8.958433000212727
837 672 2.3746883213000656
249 218 8.886787639641486
481 323 2.7838410218131795
436 736 6.875844560290051
455 581 9.003185343563585
138 217 6.615281480742452
89 68 9.294786976421127
730 275 0.2550151424001527
653 411 5.911657430436435
933 324 8.2248383406985
522 825 4.043130601911708
848 982 3.062841206850539
138 842 2.4806747236124393
992 235 8.509480010365325
662 58 8.975605093326926
314 795 3.9000775194207704
541 787 1.4855108829284533
195 864 7.269219343933717
359 333 7.480019956423348
266 702 0.6315946762791966
952 225 2.398225643507235
545 571 3.471868190103549
383 705 6.1772658128522195
245 656 4.027360188158699
999 277 3.3311288050807564
159 389 2.8059375834250937
23 474 4.956974215496853
491 168 5.575073477009789
950 994 4.375294667771493
56 747 5.900163699989407
318 547 0.9483717646036838
640 176 3.024256858980255
807 927 7.159774473516018
745 624 2.752923105856683
318 74 7.145603832308305
159 664 1.6273412169708859
742 700 3.2351144639472085
488 970 1.0060522440927673
885 274 4.5028850634633235
501 687 2.7706877880699263
151 215 0.9642426003156495
340 364 4.543552402512369
352 380 5.17316439926354
996 167 0.35999284973164225
452 374 5.586776073435963
210 855 6.020633598163301
738 651 8.650809954955097
959 465 2.989288777833578
377 954 7.813774145681599
530 947 9.021246844078687
21 104 5.762408264420441
589 888 6.884628318766109
589 978 1.4745165836982261
884 876 2.757227291777186
290 82 0.7263447877418485
524 297 2.8320225288637957
776 792 4.893890007945892
848 234 3.675136631666328
807 678 7.236904579310368
117 47 5.978683340586878
704 72 4.632830165766376
355 722 3.116114157937444
165 197 3.388950431585107
783 592 3.860910565855778
571 371 3.3624629911646764
305 883 4.363100587377005
925 907 8.609133824298269
917 634 1.4476322686248215
841 644 6.071791557059148
585 850 2.0884297381505097
517 301 1.8586089860594925
965 566 9.690379695292286
425 81 7.375256217867745
685 388 4.960972397631813
889 128 7.841546259075407
376 550 3.8229474930090563
49 471 7.880078663602902
918 748 1.2274894537587815
138 45 2.0780204822350115
46 827 1.8812794048261272
798 271 5.54598165427498
877 619 4.670060006048169
61 353 2.175519123976707
118 868 2.984178959054424
485 368 0.7846708521825
275 100 7.977002676359948
587 390 6.762478758715851
618 95 6.370026792571269
319 990 2.6015486808178077
405 345 7.180840273864319
998 782 3.832209098579398
600 221 9.907936082925984
689 160 5.864215790241736
153 964 5.1154651659921395
619 349 8.709373872339112
969 983 5.482087513536029
955 715 9.687437603319749
244 164 8.9654650020729
777 826 5.978817439213287
550 778 0.9413211471047788
383 7 2.557486591564538
188 891 3.6145873125400474
219 829 6.1655112329016415
941 285 9.83772123892463
662 604 6.5027616996781195
933 460 3.382807350610167
699 226 4.361509884512804
365 430 1.0762049299591023
62 986 5.155694781197942
649 719 5.624134821795904
97 666 5.794830442877219
695 734 3.8037837212698773
177 204 7.746188101378078
75 575 6.935329326649094
631 28 3.515177137235231
630 617 4.879433736466158
404 518 4.218156742404554
532 239 1.2490864457938493
829 224 7.328492157925548
835 96 3.1877144045856607
198 31 7.8642729755341
897 33 4.880967387915946
988 433 1.0664680081445184
254 605 6.997956328684294
708 90 0.7650259664104457
754 559 8.120840775495111
331 914 0.32359264051081227
679 759 6.514902181049365
662 693 8.020496244930516
221 105 9.84061465882395
214 755 5.208339628779046
977 143 1.6853435410320572
820 229 4.321056897854655
539 251 2.3953699193729627
458 282 6.33462715689892
179 760 6.440740878934773
937 26 4.0162655434683225
434 115 6.179658679982006
148 655 4.550792612603391
439 398 0.14405542892875156
219 210 2.8556138221027134
720 828 7.980479703987994
591 104 8.015073333178426
549 191 3.7213509911838965
201 468 1.2281542099811031
686 883 4.945891390177448
989 654 3.2027006895095944
397 625 3.9861856565724807
116 356 3.584650751729505
468 632 1.8080223788023637
689 722 8.026072493528602
940 629 5.9426668132770395
688 137 3.2005388741704097
244 312 1.2577941493104448
382 710 1.4994495783535102
397 428 6.0046155926949245
588 392 4.288083942524802
498 650 5.420054772980405
941 660 9.313879883281928
177 568 1.7519686858911518
295 143 1.9522759416277864
862 461 6.232158790012831
886 367 9.523235309830874
496 139 2.031772067179067
393 986 5.659662565617534
668 506 4.15043004884196
503 425 7.130409491173392
454 500 1.7558095255377821
578 31 7.9792208070640305
225 299 0.42368135989490063
230 550 2.957836070398009
799 468 5.699939565740009
791 784 5.003602096008428
523 115 5.769869134058399
274 793 5.476751202721146
375 555 8.243848185182987
42 778 7.217904387187429
559 223 9.898779705979164
104 753 8.317700093771144
769 253 3.047318457518647
33 460 2.701870724938154
882 836 0.961131759336531
886 120 7.778753333819658
242 214 8.12595689671016
602 705 3.571245327028498
727 624 6.364429246178671
169 630 1.4784261626750834
211 833 2.148732935442484
60 583 3.5730732416330264
287 611 5.433808605871616
331 720 2.997083509448164
586 273 9.528733719843377
526 921 6.8250632276407694
97 138 9.63144275043854
804 421 9.19581024711527
283 887 6.593373144091611
718 886 1.413639476685261
149 728 3.288757444932832
253 779 8.451201000770345
402 501 1.5074991674461418
647 275 6.315346925711843
384 462 0.8476111059853048
813 901 7.711953924757528
412 527 7.523043590444581
711 958 8.785441832645272
465 973 4.931640356333284
595 2 8.702186852424884
867 750 1.022102415086523
995 469 6.384921400807975
714 366 8.51605177392791
814 547 4.037387095067771
991 439 8.26599171159662
506 274 3.296364980940534
290 345 5.518374300908618
133 579 8.53898350525532
807 351 8.952131114581704
780 49 0.5548349640204745
641 802 8.383351570739295
16 127 9.301385465940466
161 451 4.619529546102074
981 438 2.1029502433342575
705 931 1.4059395651017341
665 309 1.673876882767612
955 897 2.8127926351432935
670 369 2.578853857636178
380 680 9.047622661473014
169 53 4.0237815126291085
312 743 7.024469578093278
239 439 6.589303760996996
720 97 0.11075440654806452
488 79 1.4137279411958676
231 531 6.831828978703633
9 8 6.986411362151682
836 123 9.882733603696293
432 710 1.4085339958163525
72 234 3.89239226419015
748 825 1.1140289874501161
320 376 8.821791050304679
140 391 7.757258788141179
771 895 1.4181476887435005
693 146 0.7772749144735324
576 8 6.142160468810797
168 450 3.576758416385032
218 643 7.507861480106441
941 421 6.199152524746991
453 880 2.2507223111257812
918 102 1.4861301016003776
126 603 7.327090574070184
359 986 4.350948540967599
810 143 2.5530851121394313
660 86 2.5568535691397387
615 614 7.239678424709823
291 797 9.418664526460418
27 868 8.485993206636705
896 308 2.1339126097091756
621 521 1.9676005803320709
401 302 6.497080768944579
802 919 7.9584025140944705
245 506 3.920267190159576
246 511 6.417015065848117
72 540 8.898372828060387
12 369 9.345851576574738
135 396 8.6220586389738
582 430 3.7175833821961772
699 176 7.650986785166299
977 788 0.8226192225905132
601 69 0.23655491468037837
220 40 9.233534960438622
971 808 4.039952736462988
293 643 7.15502785340238
785 425 4.293394828199783
411 84 6.441319154292283
550 630 1.6115363936642597
85 317 0.8823134635531638
943 208 9.745702505110165
